,Unnamed: 0,formatted_address,name,place_id,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,opening_hours.open_now,permanently_closed,price_level
1685,1685,"Dorfstrasse 67, 3273 Kappelen, Switzerland",Bärlauchkäserei Kappelen,ChIJDwQiXIcXjkcRmBugvbxe10E,4.9,82.0,47.0616749,7.267075200000001,True,,
1686,1686,"Aarbergstrasse 10, 3273 Kappelen, Switzerland",Gado,ChIJNWDLE4cXjkcRRiJHNqG2Xb8,5.0,2.0,47.0605383,7.267627300000001,True,,
1687,1687,"Jakob-Stämpfli-Strasse 112, 2502 Biel, Switzerland",VOI Migros-Partner Biel - Jardin du Paradis,ChIJq8EcME4ZjkcR7WjmV_hskBY,4.4,128.0,47.1454241,7.263285,True,,
1689,1689,"Oelegasse 8, 3210 Kerzers, Switzerland",Tschachtli's Hofladen,ChIJG9YI-Q0UjkcRdn-M-0k1lt8,4.2,6.0,46.9729174,7.201945899999998,True,,
1690,1690,"Bolacker 9, 4563 Obergerlafingen, Switzerland",Lanz Molkerei AG Laden,ChIJc0J4GropjkcRFaBgaj_EAhQ,4.6,98.0,47.1730177,7.585499999999999,True,,
1694,1694,"Baarstrasse 4, 3272 Epsach, Switzerland",Glauser Obstbau,ChIJ60q2AgAajkcR02TmW4_c9CI,4.5,27.0,47.06595369999999,7.2140206,False,,
1695,1695,"Hauptstrasse 50d, 3273 Kappelen, Switzerland",Swissboogie,ChIJt6ko-V4YjkcR99ni7ALQI2Y,4.8,60.0,47.09033849999999,7.289828799999999,True,,
1696,1696,"Kappelenring 2 (Kappelenmärit, 3032 Wohlen bei Bern, Switzerland",Kadro AG,ChIJpbIRw0w5jkcRfH73pZIiPTQ,5.0,3.0,46.9666491,7.376492000000001,True,,
1697,1697,"Mutschellenstrasse 26, 8964 Rudolfstetten-Friedlisberg, Switzerland",Bolleri Supermarkt Mutschellen,ChIJaSuh4uUPkEcRL-skk9zCAJ0,4.3,26.0,47.36326,8.3675708,True,,
1701,1701,"Biberenweg 1, 3216 Ried bei Kerzers, Switzerland",Gutknecht,ChIJzb93gY0TjkcRfmXXpB94E3s,4.8,176.0,46.9669855,7.178793999999999,True,,1.0
1702,1702,"Sonnenpl. 1, 6020 Emmen, Switzerland",Migros Supermarkt,ChIJYcItPSF3kEcR_6L2aTacp5g,4.3,558.0,47.0778974,8.275323799999999,True,,
1703,1703,"Bahnhofstrasse 9, 3270 Aarberg, Switzerland",Le Perron Aarberg GmbH,ChIJZ3Xar-cXjkcR2vBfj6wO-t0,0.0,0.0,47.0445899,7.278578400000001,,True,
1704,1704,"Bahnhofstrasse 11, 3250 Lyss, Switzerland",Lidl Schweiz,ChIJi7Z1SqsZjkcRsI8O67QFQ2c,4.3,217.0,47.0758609,7.306026499999999,True,,
1705,1705,"Bielstrasse 30, 3250 Lyss, Switzerland",Coop Pronto Shop mit Tankstelle Lyss,ChIJqfNXmAsYjkcRHP0cDo-o6Bg,4.3,231.0,47.0771612,7.304094399999999,True,,
1706,1706,"Kreuzgasse 5, 3250 Lyss, Switzerland",Gnossi Lyss Hansruedi Schmutz,ChIJlSTpqQkYjkcR0QR8dLXPPBs,4.1,14.0,47.0720315,7.3067402,True,,
1707,1707,"Bernstrasse 74, 3250 Lyss, Switzerland",OTTO'S AG,ChIJS5_oPbAijkcRRvokYs8-31w,4.1,443.0,47.06712599999999,7.321238999999998,True,,
1708,1708,"Länggasse 4, 3292 Busswil bei Büren, Switzerland",Denner Satellit,ChIJRb4rboAijkcR0odPCrlBMkg,4.4,172.0,47.0979102,7.318427799999999,True,,
1709,1709,"Steinweg 26, 3250 Lyss, Switzerland",k kiosk,ChIJN1PO5wsYjkcRpI1gGXTYUdI,2.0,1.0,47.0787985,7.3039134,True,,
1710,1710,"Marktpl. 7, 3250 Lyss, Switzerland",Dosenbach,ChIJNUBfzg4YjkcRNxZ9khxzY2k,4.3,193.0,47.0734399,7.3059689,True,,
1711,1711,"Bielstrasse 49, 3250 Lyss, Switzerland",Metzgerei,ChIJW7cP4AwYjkcRUTBxzE_Ely4,0.0,0.0,47.0780599,7.30245,,,
1712,1712,"Brünnmatt 2, 3045 Meikirch, Switzerland",Volg,ChIJL-YjfV08jkcRjRmA9__8iBw,4.5,56.0,47.0088806,7.363902099999999,True,,
1713,1713,"Säriswilstrasse 2, 3043 Wohlen bei Bern, Switzerland",Coop Supermarkt Uettligen,ChIJmfRwqPc7jkcRB5vFBh_Nqdc,3.9,110.0,46.9879275,7.3849182,True,,
1714,1714,"Kappelenring 2, 3032 Hinterkappelen, Switzerland",Migros Supermarkt,ChIJOb6RVE05jkcRS8X3e67DqAU,4.1,243.0,46.9668009,7.376615800000001,True,,
1715,1715,"Lindachstrasse 24, 3038 Kirchlindach, Switzerland",Volg,ChIJN5tjq3c7jkcRPTSqgUm3ll4,4.7,18.0,46.999951,7.415911,True,,
1716,1716,"Lindenweg 14, 3053 Münchenbuchsee, Switzerland",Biohof Lindenweg,ChIJAQBUtP06jkcR24kq-nJhEMo,5.0,2.0,47.0182028,7.439557199999999,True,,
1717,1717,"Möösliweg 7, 3037 Herrenschwanden, Switzerland",Möösli Märit,ChIJAz1Yn9s7jkcRXu8yspLyRyw,4.9,16.0,46.9755631,7.4220955,True,,
1718,1718,"Oberdorfstrasse 39, 3053 Münchenbuchsee, Switzerland",Coop Supermarkt Münchenbuchsee,ChIJnYwka_s6jkcRGL1aXLhMkRA,4.1,262.0,47.019917,7.445048399999999,True,,
1719,1719,"Winkelriedstrasse 7A, 3014 Bern, Switzerland",mio Bern-Wankdorf,ChIJVTz8Hmk5jkcRwOpp9HN3ax4,2.3,3.0,46.9651137,7.4638776,True,,
1720,1720,"Dorfstrasse 22, 3046 Wahlendorf, Switzerland",Dorflade Wahlendorf,ChIJX02akrI9jkcRV9lEGOXxYuU,4.8,12.0,47.0074821,7.3379555,True,,
1721,1721,"Kalchackerstrasse 9, 3047 Bremgarten bei Bern, Switzerland",Migros Supermarkt,ChIJB4f8gSg6jkcRE-F3NmeIT5Q,4.2,183.0,46.97540670000001,7.437595000000001,True,,
1722,1722,"Märitgasse 1, 3052 Zollikofen, Switzerland",Coop Supermarkt Zollikofen,ChIJ4RfEcmk6jkcRDEiQ_1YXduU,4.1,419.0,46.9972134,7.4582364,True,,
1723,1723,"Weiermattstrasse 40, 3027 Bern, Switzerland",Coop Supermarkt Bern Gäbelbach,ChIJ6d2wGzI5jkcRGY0kjpVJE0I,3.8,87.0,46.9484432,7.3773585,True,,
1724,1724,"Winkelriedstrasse 10, 3014 Bern, Switzerland",migrolino Bern Winkelried,ChIJ-9XmIfw5jkcRj3wDGv1S5hI,4.2,55.0,46.9656707,7.4656894,True,,
1725,1725,"Zähringerstrasse 43, 3012 Bern, Switzerland",Migros Supermarkt,ChIJ6-UKwb45jkcRM2qSnTbFX8o,4.3,650.0,46.95519240000001,7.433637,True,,
1726,1726,"Kappelenring 2, 3032 Wohlen bei Bern, Switzerland",Denner Discount,ChIJ-7uRVE05jkcR6EZCM3qd4Fo,3.8,13.0,46.9670028,7.376677999999999,True,,
1727,1727,"Dammweg 9, 3013 Bern, Switzerland",Migros Supermarkt,ChIJB86cIe85jkcRn3hdKTKjOc0,4.2,311.0,46.9561149,7.446705699999999,True,,
1728,1728,"Zähringerstrasse 63, 3012 Bern, Switzerland",Coop Supermarkt Bern Zähringerstrasse,ChIJK2XO05k5jkcRjDJ74V2k53M,4.2,77.0,46.9563763,7.432051699999999,True,,
1729,1729,"Dorfstrasse 48, 3053 Diemerswil, Switzerland",Biohof Wegmatte Diemerswil,ChIJc3Eb1gc7jkcRQmMIjhUkCeQ,5.0,1.0,47.0148746,7.424409999999999,True,,
1730,1730,"Schützenhausweg 4, 3036 Detligen, Switzerland",Margrit Fankhauser,ChIJ3wBEfNEXjkcRuu_Jmx_pVk4,0.0,0.0,47.003437,7.271429400000001,,,
1731,1731,"Alte Bernstrasse 28, 2558 Aegerten, Switzerland",Lidl Schweiz,ChIJS7-V9ukYjkcRIDtS5pX3-hc,4.1,526.0,47.1183048,7.291870799999999,True,,
1732,1732,"Hauptstrasse 46, 3255 Rapperswil, Switzerland",Rapperswiler Beck AG,ChIJ_wB0eaUkjkcRXezDJ0_g0LQ,4.6,246.0,47.0630153,7.410577200000001,True,,2.0
1733,1733,"Zilmattstrasse 1, 3255 Rapperswil, Switzerland",Toms-Highlandbeef,ChIJJwhCx0gljkcRXVvKLN0qrZI,5.0,5.0,47.0612494,7.412967999999999,True,,
1734,1734,"Chinzi 1, 3251 Ruppoldsried, Switzerland",Gemüseabo Buur on Tour Bucheggberg-Bern,ChIJVaxn6WcljkcR1JGZD3P07jo,0.0,0.0,47.0910533,7.423553099999999,True,,
1735,1735,"Stauffacherstrasse 2, 3014 Bern, Switzerland",Coop Supermarkt Bern Breitenrain,ChIJBRTeC-85jkcRhtC1I0Whxvo,4.0,440.0,46.9592962,7.4551362,True,,
1736,1736,"Leiernstrasse 1, 3054 Schüpfen, Switzerland",Coop Supermarkt Schüpfen,ChIJvcJoobs8jkcRgUNMgFzbMOg,4.1,169.0,47.04117290000001,7.3794858,True,,
1737,1737,"Haltenstrasse 3, 4566 Kriegstetten, Switzerland",Coop Supermarkt Kriegstetten,ChIJG8eMs5UpjkcRr-iCZGohqy0,4.0,253.0,47.1743921,7.5992202,True,,
1738,1738,"Giacomettistrasse 15, 3006 Bern, Switzerland",Coop Supermarkt Bern Freudenberg,ChIJMzwNO2Q3jkcRLT5AeYmxCX8,4.2,159.0,46.9454438,7.4727666,True,,
1739,1739,"Kriegstettenstrasse 14, 4563 Gerlafingen, Switzerland",SPAR Supermarkt,ChIJjZ-EYLIpjkcRX1Ip1uzuCmc,4.2,280.0,47.1706034,7.574951099999999,True,,1.0
1740,1740,"Bernstrasse 4, 3303 Jegenstorf, Switzerland",Coop Supermarkt Jegenstorf,ChIJm5yhEeMvjkcRpnR6A1wG_o0,4.2,241.0,47.0500475,7.5057458,True,,
1741,1741,"Dorfmärit 19, 3065 Bolligen, Switzerland",Coop Supermarkt Bolligen,ChIJtehl-MkwjkcRvwrWZ7E4oXc,4.0,117.0,46.9739894,7.496463199999999,True,,
1742,1742,"Papiermühlestrasse 85, 3014 Bern, Switzerland",Coop Supermarkt Bern Wankdorf Center,ChIJv4vf9fw5jkcRCTYHgonk1Z0,4.4,753.0,46.96346980000001,7.4652366,True,,
1743,1743,"Kriegstettenstrasse 1, 4563 Gerlafingen, Switzerland",Coop Supermarkt Gerlafingen,ChIJN52QxLIpjkcRA5FgSIM0f4Q,4.1,216.0,47.1711191,7.573021000000001,True,,
1744,1744,"u. Bahnhofstrasse 2, 8640 Rapperswil-Jona, Switzerland",Coop Supermarkt Rapperswil Bahnhof,ChIJN0mXvmW3mkcR9Ngce5IKv28,4.1,171.0,47.2254127,8.818094199999999,True,,
1745,1745,"Solothurnstrasse 24, 3303 Jegenstorf, Switzerland",VOI Migros-Partner Jegenstorf,ChIJI47dA-QvjkcRuNWF9AZdVCM,4.5,238.0,47.0514369,7.510239599999999,True,,
1746,1746,"Aspistrasse 4, 3307 Brunnenthal, Switzerland",Gemüseabo Buur on Tour Bucheggberg-Solothurn,ChIJaY52rjcljkcRHQOFQp1K8QQ,0.0,0.0,47.0883702,7.470369199999999,True,,
1747,1747,"Leiernstrasse 5, 3054 Schüpfen, Switzerland",Bio Metzg Bärtschi AG,ChIJA-QGckg9jkcREnRLRpxkCt8,5.0,8.0,47.041383,7.380013299999999,False,,
1748,1748,"Bernstrasse 22b, 3054 Schüpfen, Switzerland",Soulkitchen Shop,ChIJ5SFRako9jkcRsHcqhF8BsHE,4.9,30.0,47.0414752,7.389779300000001,True,,
1749,1749,"Lyssstrasse 5, 3054 Schüpfen, Switzerland",La Cucina Tee & Gewürze,ChIJo351SLo8jkcRj_etL92jLRY,4.6,46.0,47.04339299999999,7.380218999999999,True,,
1750,1750,"Fellenbergstrasse 11, 3053 Münchenbuchsee, Switzerland",Denner Discount,ChIJV0cwFfA6jkcRTmPSTfw0ZSE,4.3,145.0,47.01967,7.450468799999999,True,,
1751,1751,"3302 Moosseedorf, Switzerland",Anlieferung Aaregarte,ChIJY8vBeZoxjkcRoBQ-luUS4YI,0.0,0.0,47.016502,7.4930105,True,,
1752,1752,"Bernstrasse 100, 3267 Seedorf, Switzerland",Dorfladen MITENAND Baggwil-Seedorf,ChIJgW0BDHI9jkcRrHA1azu5xzE,5.0,17.0,47.029139,7.317393,True,,
1753,1753,"Bernstrasse 106, 3267 Seedorf, Switzerland",Italia a Tavola Inhaber Sabato,ChIJrSsAPTU9jkcRwFgmWjzbRWE,4.9,18.0,47.0282555,7.317404099999999,False,,
1754,1754,"Bernstrasse 30, 3267 Seedorf, Switzerland",Eni,ChIJo2A2gGA9jkcRLl2cOmfzsH0,4.8,9.0,47.0399915,7.304532900000001,True,,
1755,1755,"Langenthalstrasse 44, 4912 Aarwangen, Switzerland",VOI Migros-Partner Aarwangen,ChIJS_jfDw8rkEcRSmoe1scS0aU,4.4,205.0,47.2362626,7.7720068,True,,
1756,1756,"Langenthalstrasse 21, 4912 Aarwangen, Switzerland",Denner Partner,ChIJoX9obA4rkEcRAUPZl90VWM0,4.0,160.0,47.2387844,7.7704147,True,,
1757,1757,"Riedgasse 5, 4912 Aarwangen, Switzerland",Prima Aarwangen,ChIJ3U8h8w0rkEcRtR3hHcEiT68,4.4,132.0,47.2409227,7.769892799999999,True,,
1758,1758,"Langenthalstrasse 90, 4912 Aarwangen, Switzerland",Coop Pronto Shop mit Tankstelle Aarwangen,ChIJ98j2JgcrkEcRfkJM4dtEKtU,4.2,224.0,47.23012079999999,7.7757584,True,,
1759,1759,"Bünteweg 13, 4912 Aarwangen, Switzerland",Emmegi Miani GmbH,ChIJPxlHaQgrkEcRkCxeSeswcSM,5.0,3.0,47.23525249999999,7.7776551,True,,
1760,1760,"Aarwangenstrasse, 4900 Langenthal, Switzerland",Langenthal,ChIJHytmWysrkEcRASrYmcjzqSI,0.0,0.0,47.2196902,7.7838373,,,
1761,1761,"Kleben 3 / Bannwil, 4912 Aarwangen, Switzerland",Klebenhof Hofladen,ChIJBwrxhC0rkEcRszQwEoXMOwo,4.9,25.0,47.2464037,7.755289800000001,True,,
1762,1762,"Bützbergstrasse 94, 4900 Langenthal, Switzerland",migrolino Langenthal,ChIJ29RF28YrkEcR01ouXImNwZM,4.4,11.0,47.2169166,7.771157100000001,True,,
1763,1763,"Neue Str. 2, 4703 Kestenholz, Switzerland",SPAR Supermarkt Kestenholz,ChIJMxnW77YskEcRqcsUo_fzBp4,4.5,109.0,47.281866,7.752663,True,,1.0
1764,1764,"Langenthalstrasse 1, 4932 Lotzwil, Switzerland",Volg,ChIJQVVgI3MqkEcRg81bLkrIs-0,4.1,89.0,47.1911182,7.790279200000001,True,,
1765,1765,"Bernstrasse 39, 4922 Thunstetten, Switzerland",Coop Supermarkt Bützberg,ChIJM-qDecQqkEcRgQ-IeQXu2AQ,4.1,120.0,47.2140462,7.743640900000001,True,,
1766,1766,"Langenthalstrasse 3, 4932 Lotzwil, Switzerland",Coop Supermarkt Lotzwil,ChIJy7CqPcMrkEcRyMnnV5SJj8Y,4.2,82.0,47.1913738,7.790643,True,,
1767,1767,"Dorfstrasse 23, 4629 Fulenbach, Switzerland",VOLG Fulenbach,ChIJ5YnSBhwskEcR-GmD4_BuYhk,4.5,91.0,47.2742996,7.832462800000001,True,,
1768,1768,"Hauptstrasse 60, 4853 Murgenthal, Switzerland",Coop Supermarkt Murgenthal,ChIJl67t6aYukEcRfqgC9YLqrJE,4.2,229.0,47.267499,7.835664599999999,True,,
1769,1769,"Bahnhofstrasse 24, 4914 Roggwil, Switzerland",Coop Supermarkt Roggwil,ChIJIR-0becrkEcRIqzhuZtZn14,4.1,225.0,47.2421856,7.8213508,True,,
1770,1770,"Solothurnstrasse 33a, 4702 Oensingen, Switzerland",Denner Discount,ChIJGdPpl0DTkUcR18NAheusCUI,3.9,42.0,47.2873039,7.7090572,True,,
1771,1771,"Bernstrasse 43, 3360 Herzogenbuchsee, Switzerland",Coop Supermarkt Herzogenbuchsee,ChIJoxZrjKYqjkcRwQOchWmiM8s,4.3,549.0,47.1857318,7.703395599999999,True,,
1772,1772,"Herzogstrasse 2, 4900 Langenthal, Switzerland",Asian's food market GmbH,ChIJw3WwLUQqkEcRMYPkwmMhRDE,4.2,56.0,47.211047,7.790466899999999,True,,
1773,1773,"Wiesenstrasse 28, 4900 Langenthal, Switzerland",Migros Supermarkt,ChIJyZgpnloqkEcRKsjRhVjKj7s,4.3,959.0,47.2144627,7.7841441,True,,
1774,1774,"Baselstrasse 8, 4537 Wiedlisbach, Switzerland",Denner Satellit,ChIJ54Z3dyLUkUcR8pxN146vLio,4.5,118.0,47.2523037,7.649890999999999,True,,
1775,1775,"Dorf 43C, 4955 Gondiswil, Switzerland",Dorf Lädeli,ChIJTy7O0lbXj0cR6wqwDxw8U9U,4.0,1.0,47.14642860000001,7.871585899999999,True,,
1776,1776,"Bahnhofstrasse 43, 4950 Huttwil, Switzerland",Coop Supermarkt Huttwil,ChIJcQcqsCfXj0cRNgiR3PqtDYE,4.0,215.0,47.1141651,7.842336899999999,True,,
1777,1777,"Unterdorfstrasse 2, 4934 Madiswil, Switzerland",Coop Supermarkt Madiswil,ChIJJ1fjuufVj0cRYJ9PUZAc4GU,4.2,192.0,47.1660258,7.7983928,True,,
1778,1778,"6146 Grossdietwil, Switzerland",Maxi MARKET,ChIJzb_7M-TXj0cR2nyBQdGT6oQ,4.4,17.0,47.1704178,7.8882866,True,,
1779,1779,"4950 Huttwil, Switzerland",Mm,ChIJvXUoa9jWj0cR25ejWC59D4k,0.0,0.0,47.1135082,7.840231299999999,,,
1780,1780,"Hauptstrasse 45, 4952 Eriswil, Switzerland",VOLG Eriswil,ChIJ38qp5-vQj0cRUkQukWY8_Rc,4.4,40.0,47.07836700000001,7.850170700000001,True,,
1781,1781,"Hüswilerberg 2, 6152 Hüswil, Switzerland",Area circum Corylum,ChIJm8aUjQvZj0cRphPnzQSqMbs,0.0,0.0,47.1307792,7.9016399,,,
1782,1782,"Dorf 35, 6265 Roggliswil, Switzerland",Dorflade Roggliswil GmbH,ChIJOT4Q8lsokEcRzIYKHoZCIhI,5.0,3.0,47.2114392,7.886037,True,,
1783,1783,"Chrüzmatte 1, 6133 Hergiswil bei Willisau, Switzerland",SPAR Supermarkt Hergiswil,ChIJoQ0aJebbj0cR_PZRdDV6-iI,4.6,49.0,47.085029,7.9567552,True,,1.0
1784,1784,"Bahnhofstrasse 16, 4938 Rohrbach, Switzerland",Volg Rohrbach mit Postagentur,ChIJ3_4qbo_Wj0cRDL5etuiTvjI,4.5,77.0,47.1352057,7.815805899999999,True,,
1785,1785,"Ettiswilerstrasse Feldli, 6130 Willisau, Switzerland",Coop Supermarkt Willisau,ChIJsaub6Snfj0cRD86b2ZLqd6U,4.4,377.0,47.1275358,7.9970177,True,,
1786,1786,"Bahnhofstrasse 3a, 4950 Huttwil, Switzerland",Denner Discount,ChIJYXsG1CXXj0cRDShH-7lqjsY,4.3,126.0,47.1138826,7.8479349,True,,
1787,1787,"Bernstrasse 6, 4950 Huttwil, Switzerland",Migros Supermarkt,ChIJX-sXatjWj0cRv8TbpK9S42I,4.4,357.0,47.1136914,7.839944,True,,
1788,1788,"Linden 10, 6147 Altbüron, Switzerland",SPAR Supermarkt Altbüron,ChIJ5W1rsyMokEcRD7q_2n6UZ4E,4.5,44.0,47.1841192,7.8834337,True,,1.0
1789,1789,"Dorfstrasse 47, 3366 Bettenhausen, Switzerland",Gnuss-Chrättli,ChIJVVWJAUvVj0cRbj9g08fbwCQ,0.0,0.0,47.1721301,7.7173457,,,
1790,1790,"Hauptgasse 9, 6130 Willisau, Switzerland",24h Egge Frischpunkt,ChIJlRULpe7fj0cRNGW7muuK49c,5.0,1.0,47.1206383,7.9914067,True,,
1791,1791,"Dorfstrasse 15, 3472 Wynigen, Switzerland",Volg,ChIJswVKbZosjkcRzNe1pt4eAh0,4.4,42.0,47.1051823,7.6654261,True,,
1792,1792,"Wydenmatt 1, 6130 Willisau, Switzerland",Lidl Schweiz,ChIJVYBUM9bej0cRgOK1xhfl2nA,4.2,318.0,47.1305845,8.0006591,True,,
1793,1793,"Ettiswilerstrasse 29, 6130 Willisau, Switzerland",ALDI SUISSE,ChIJZ-H3Htfej0cRYaAd_lGBvMM,4.1,366.0,47.12612319999999,7.996545099999999,True,,
1794,1794,"4913 Bannwil, Switzerland",Frischmilch Automat,ChIJ9Sy7hPYrkEcRk52J_vHH_dA,5.0,3.0,47.242031,7.7393676,True,,
1795,1795,"Schulhausstrasse 2, 4923 Wynau, Switzerland",Volg Wynau mit Postagentur,ChIJjct4AfQrkEcRkwv-xPeAKRw,4.0,53.0,47.2565002,7.815166999999999,True,,
1796,1796,"Wangenstrasse 15, 3360 Herzogenbuchsee, Switzerland",Mini Market Buchsi,ChIJr2LBfyorjkcRBsP0DvayNE8,2.3,3.0,47.1890723,7.704928,True,,
1797,1797,"Wachtelweg 8, 4553 Subingen, Switzerland",Coop Supermarkt Subingen,ChIJ2U48YR3WkUcRjxLq0REPh8w,3.9,193.0,47.1965648,7.612829000000001,True,,
1798,1798,"Bäreggstrasse 10, 4900 Langenthal, Switzerland",Coop Supermarkt Langenthal Bäregg,ChIJqwgFdFQqkEcRkN2y2P8Pwco,4.2,397.0,47.2208582,7.781395999999999,True,,
1799,1799,"Fahrackerstrasse 2, 4853 Murgenthal, Switzerland",Denner Partner,ChIJe67bBAQskEcRsWkuedp5mqo,4.3,90.0,47.2649856,7.829606200000001,True,,
1800,1800,"Untere, 4562 Biberist, Switzerland",Denner Discount,ChIJ6dSm8TkojkcRmNz0P8aF5sI,4.2,191.0,47.1836315,7.5629908,True,,
1801,1801,"Landshutstrasse 6, 3315 Bätterkinden, Switzerland",aria bazar,ChIJIcOqkQMpjkcRc-3UrVOjxKM,4.5,6.0,47.1306911,7.540897299999999,,,
1802,1802,"Mittelgäustrasse 22, 4616 Kappel, Switzerland",VOI Migros-Partner Kappel,ChIJkS3KMXQtkEcRc70I2aW5Q-U,4.5,158.0,47.3237026,7.8468445,True,,
1803,1803,"Dorfstrasse 7, 4536 Attiswil, Switzerland",Volg,ChIJvSEO9uzWkUcRDgr69cjX114,4.5,47.0,47.2486846,7.6135375,True,,
1804,1804,"Fahrackerstrasse, 4853 Murgenthal, Switzerland",Negozio alimentari,ChIJh60X0XwtkEcRUHIuy9PbqMc,4.0,1.0,47.26517219999999,7.8290788,True,,
1805,1805,"u. Dürrmühlestrasse 19, 4704 Niederbipp, Switzerland",Laden Geschlossen!,ChIJuwgI-GbTkUcR5ANNkxd6PKw,0.0,0.0,47.27377870000001,7.6930738,,,
1806,1806,"Obisgasse 7, 4538 Oberbipp, Switzerland",Volg,ChIJ3T4bEA7UkUcRa6vg2WaaWXU,4.4,61.0,47.2623482,7.661012700000001,True,,
1807,1807,"Kirchgasse 14, 3368 Bleienbach, Switzerland",Käserei Bleienbach,ChIJHR5QrH3Vj0cRM9jvGNJtxJw,4.4,18.0,47.1842815,7.757391600000001,True,,
1808,1808,"Mittelstrasse 3, 4900 Langenthal, Switzerland",SPAR express Langenthal,ChIJgXo-dwkrkEcRsbxI266-aPw,4.6,39.0,47.2097259,7.7874853,True,,
1809,1809,"Brauihof 22, 4900 Langenthal, Switzerland",Inter Supermarkt,ChIJ27ooQEUqkEcRhD1uvYsGpxE,4.6,38.0,47.2128928,7.7872295,True,,
1810,1810,"St. Urbanstrasse 3, 4900 Langenthal, Switzerland",Coop Supermarkt Langenthal Tell,ChIJ5WMz6kUqkEcRhbB3TPAj2ZQ,4.2,974.0,47.2123418,7.7903379,True,,
1811,1811,"Brauihof 22, 4900 Langenthal, Switzerland",ALDI,ChIJHd7ga0UqkEcRM4z9LaAaN0I,4.1,717.0,47.2128166,7.7868336,True,,
1812,1812,"Ey 3, 3368 Bleienbach, Switzerland",Land-Metzg Rickli AG,ChIJpwrpa33Vj0cR8dWx-ch1Smg,4.8,16.0,47.18565,7.755939199999999,True,,
1813,1813,"Einkaufszentrum, Wiesenstrasse 28, 4900 Langenthal, Switzerland",Denner Discount,ChIJy6EpnloqkEcRCHaiuDoJ2a0,4.2,225.0,47.21414499999999,7.784092999999999,True,,
1814,1814,"Herzogstrasse 12, 4900 Langenthal, Switzerland",Denner Discount,ChIJAfuUm0YqkEcRC2dbihr4Aio,4.1,195.0,47.21038,7.791184,True,,
1815,1815,"Gallishofstrasse 9, 4556 Aeschi, Switzerland",Volg,ChIJCVyGDWQqjkcR0wiKOkYik1A,4.4,61.0,47.17932039999999,7.662451300000001,True,,
1816,1816,"Musterplatzweg 6, 4900 Langenthal, Switzerland",Mr. Erich Kuert,ChIJhwqznDcqkEcRUDeRWmdvFvg,0.0,0.0,47.213693,7.8002729,True,,
1817,1817,"Kühlhausstrasse 6, 4900 Langenthal, Switzerland",Veg&Fruit AG,ChIJ9azLElEqkEcR-5VzfF3-z1U,0.0,0.0,47.2178259,7.782862400000001,,,
1818,1818,"Neustrasse 2, 4917 Melchnau, Switzerland",Volg,ChIJryDVU9YpkEcRPmkWqd4HaDA,4.5,32.0,47.1820831,7.851775699999999,True,,
1819,1819,"Matten, 4917 Melchnau, Switzerland",Mattenhof,ChIJj8X2DJvXj0cRC6jvDpUNL9w,5.0,14.0,47.16827139999999,7.8525427,True,,
1820,1820,"Dorfstrasse 34, 4917 Melchnau, Switzerland",Agrola,ChIJ911hZ9opkEcRkF_EsfWG4oI,4.8,4.0,47.1872534,7.8485004,True,,
1821,1821,"Sonnhaldenstrasse 24, 4917 Melchnau, Switzerland","BonChi - zweitrangig, erstklassig",ChIJuXCfOMrXj0cRNNsWXeMuRXk,5.0,5.0,47.1799889,7.8432269,True,,
1822,1822,"Dorfstrasse 19, 4914 Roggwil, Switzerland",VOI Migros-Partner Roggwil,ChIJN_hP0N0rkEcRZkL0CYnwFQg,4.3,120.0,47.2395384,7.821986199999999,True,,
1823,1823,"Dorf, 4955 Gondiswil, Switzerland",Mammutkäse,ChIJV9cGVKLXj0cRx5Gf28ciNLo,0.0,0.0,47.143913,7.872734599999999,,,
1824,1824,"Brausmatt, 4955 Gondiswil, Switzerland",Berchtold Truten,ChIJ53Eh7LrXj0cRd_hjTgUzwrk,5.0,1.0,47.1512714,7.865648299999999,,,
1825,1825,"Dorfstrasse 32, 6264 Pfaffnau, Switzerland",Volg Pfaffnau,ChIJhXp-Xe0okEcRAc-mTxmurrw,4.5,81.0,47.2266357,7.895276000000001,True,,
1826,1826,"Kantonsstrasse 10, 6212 Knutwil, Switzerland",Volg,ChIJWbbyMMohkEcR7q_A9AyDy9I,4.6,29.0,47.1823376,8.076243999999999,True,,
1827,1827,"Wydenmatt 6, 6130 Willisau, Switzerland",Denner Discount,ChIJe7suxdfej0cRLPaUkfrPPkw,4.4,78.0,47.13115510000001,7.9997473,True,,
1828,1828,"Schürmatt 1, 6243 Egolzwil, Switzerland",Migros Supermarkt,ChIJZVHNCEMnkEcR14H6DaEl9UY,4.4,210.0,47.1835622,7.981469499999999,True,,
1829,1829,"Bützbergstrasse 103, 4900 Langenthal, Switzerland",Coop Pronto Shop mit Tankstelle Langenthal,ChIJwXj8LfoqkEcR97NdMIXwuak,4.2,204.0,47.2173024,7.768708399999999,True,,
1830,1830,"Marktgasse 23, 4900 Langenthal, Switzerland",Düby AG Spezialitäten,ChIJKUWrUkQqkEcR-GhHzqb2UoE,4.6,66.0,47.211388,7.788761999999998,True,,
1831,1831,"Chasseralstrasse 1, 4900 Langenthal, Switzerland",Cu-handels-gmbh,ChIJZaZt8_kqkEcRBA46U09Eohg,0.0,0.0,47.2163037,7.768952499999999,,,
